hero,slot,ability,behavior,cast_point,damage_type,is_shard,is_scepter,anim_entry,anim_role,anim_instant_target,THREATS_ON_SELF,DISPLACEMENT_AFFORDANCE,ABILITY_TO_THREAT,THREAT_TIMING,THREAT_CATEGORY,THREAT_SEVERITY,LOTUS_WORTHY_INCOMING,ENEMY_CHANNEL_MODIFIERS,THREAT_TETHER_RANGE
bristleback,1,bristleback_viscous_nasal_goo,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,,,,,,,,,,,,,,,
bristleback,2,bristleback_quill_spray,DOTA_ABILITY_BEHAVIOR_AUTOCAST|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
bristleback,3,bristleback_bristleback,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
bristleback,4,bristleback_hairball,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.1,,1,,,,,,,,,,,,,
bristleback,6,bristleback_warpath,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
bristleback,7,bristleback_prickly,DOTA_ABILITY_BEHAVIOR_INNATE_UI|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
bristleback,10,special_bonus_attack_speed_25,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
bristleback,11,special_bonus_mp_regen_150,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
bristleback,12,special_bonus_unique_bristleback_5,,,,,,,,,,,,,,,,,
bristleback,13,special_bonus_unique_bristleback_6,,,,,,,,,,,,,,,,,
bristleback,14,special_bonus_hp_regen_25,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
bristleback,15,special_bonus_unique_bristleback_2,,,,,,,,,,,,,,,,,
bristleback,16,special_bonus_unique_bristleback,,,,,,,,,,,,,,,,,
bristleback,17,special_bonus_unique_bristleback_3,,,,,,,,,,,,,,,,,
broodmother,1,broodmother_insatiable_hunger,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.2 0.2 0.2,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
broodmother,2,broodmother_spin_web,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.4,,,,,,,,,,,,,,,
broodmother,3,broodmother_incapacitating_bite,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
broodmother,4,broodmother_sticky_snare,DOTA_ABILITY_BEHAVIOR_CHANNELLED|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES|DOTA_ABILITY_BEHAVIOR_VECTOR_TARGETING,0.2,DAMAGE_TYPE_MAGICAL,,1,,,,,,,,,,,,
broodmother,5,broodmother_spiders_milk,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
broodmother,6,broodmother_spawn_spiderlings,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2 0.2 0.2 0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
broodmother,10,special_bonus_unique_broodmother_3,,,,,,,,,,,,,,,,,
broodmother,11,special_bonus_unique_broodmother_6,,,,,,,,,,,,,,,,,
broodmother,12,special_bonus_unique_broodmother_2,,,,,,,,,,,,,,,,,
broodmother,13,special_bonus_unique_broodmother_7,,,,,,,,,,,,,,,,,
broodmother,14,special_bonus_unique_broodmother_5,,,,,,,,,,,,,,,,,
broodmother,15,special_bonus_unique_broodmother_4,,,,,,,,,,,,,,,,,
broodmother,16,special_bonus_unique_broodmother_1,,,,,,,,,,,,,,,,,
broodmother,17,special_bonus_unique_broodmother_web_speed,,,,,,,,,,,,,,,,,
centaur,1,centaur_hoof_stomp,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
centaur,2,centaur_double_edge,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.25,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
centaur,3,centaur_return,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
centaur,4,centaur_work_horse,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,1,,,,,,,,,,,,
centaur,5,centaur_mount,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0,,,,,,,,,,,,,,,
centaur,6,centaur_stampede,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
centaur,7,centaur_horsepower,DOTA_ABILITY_BEHAVIOR_INNATE_UI|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
centaur,10,special_bonus_hp_regen_4,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
centaur,11,special_bonus_movement_speed_15,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
centaur,12,special_bonus_strength_10,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
centaur,13,special_bonus_unique_centaur_4,,,,,,,,,,,,,,,,,
centaur,14,special_bonus_unique_centaur_3,,,,,,,,,,,,,,,,,
centaur,15,special_bonus_unique_centaur_5,,,,,,,,,,,,,,,,,
centaur,16,special_bonus_unique_centaur_1,,,,,,,,,,,,,,,,,
centaur,17,special_bonus_unique_centaur_2,,,,,,,,,,,,,,,,,
chaos_knight,1,chaos_knight_chaos_bolt,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.4 0.4 0.4 0.4,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
chaos_knight,2,chaos_knight_reality_rift,DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.25,,,,1,gap_close,,1,,1,1,1,1,,,
chaos_knight,3,chaos_knight_chaos_strike,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
chaos_knight,5,chaos_knight_fundamental_forging,DOTA_ABILITY_BEHAVIOR_INNATE_UI|DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SKIP_FOR_KEYBINDS,0,,,,,,,,,,,,,,,
chaos_knight,6,chaos_knight_phantasm,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.4 0.4 0.4,,,,,,,,,,,,,,,
chaos_knight,10,special_bonus_unique_chaos_knight_6,,,,,,,,,,,,,,,,,
chaos_knight,11,special_bonus_unique_chaos_knight_2,,,,,,,,,,,,,,,,,
chaos_knight,12,special_bonus_unique_chaos_knight_8,,,,,,,,,,,,,,,,,
chaos_knight,13,special_bonus_strength_10,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
chaos_knight,14,special_bonus_unique_chaos_knight_3,,,,,,,,,,,,,,,,,
chaos_knight,15,special_bonus_unique_chaos_knight,,,,,,,,,,,,,,,,,
chaos_knight,16,special_bonus_unique_chaos_knight_5,,,,,,,,,,,,,,,,,
chaos_knight,17,special_bonus_unique_chaos_knight_7,,,,,,,,,,,,,,,,,
chen,1,chen_penitence,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3 0.3,DAMAGE_TYPE_PURE,,,,,,,,,,,,,,
chen,2,chen_holy_persuasion,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,,,,,,,,,,,,,,,
chen,3,chen_divine_favor,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,,,,,,,,,,,,,,,
chen,4,chen_zealot,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,,,,,,,,,,,,,,,
chen,6,chen_hand_of_god,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.3 0.3 0.3,,,,,,,,,,,,,,,
chen,10,special_bonus_unique_chen_11,,,,,,,,,,,,,,,,,
chen,11,special_bonus_unique_chen_zealot,,,,,,,,,,,,,,,,,
chen,12,special_bonus_unique_chen_5,,,,,,,,,,,,,,,,,
chen,13,special_bonus_unique_chen_8,,,,,,,,,,,,,,,,,
chen,14,special_bonus_unique_chen_divine_favor_healing,,,,,,,,,,,,,,,,,
chen,15,special_bonus_unique_chen_4,,,,,,,,,,,,,,,,,
chen,16,special_bonus_unique_chen_12,,,,,,,,,,,,,,,,,
chen,17,special_bonus_unique_chen_2,,,,,,,,,,,,,,,,,
clinkz,1,clinkz_strafe,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
clinkz,2,clinkz_searing_arrows,DOTA_ABILITY_BEHAVIOR_ATTACK|DOTA_ABILITY_BEHAVIOR_AUTOCAST|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.0 0.0 0.0 0.0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
clinkz,3,clinkz_death_pact,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,,,,,,,,,,,,,,,
clinkz,4,clinkz_burning_barrage,DOTA_ABILITY_BEHAVIOR_CHANNELLED|DOTA_ABILITY_BEHAVIOR_DIRECTIONAL|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.2,DAMAGE_TYPE_PHYSICAL,1,,1,channel_start,,,,,,,,,,
clinkz,5,clinkz_burning_army,DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES|DOTA_ABILITY_BEHAVIOR_VECTOR_TARGETING,0,DAMAGE_TYPE_PHYSICAL,,1,,,,,,,,,,,,
clinkz,6,clinkz_wind_walk,DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
clinkz,7,clinkz_infernal_shred,DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SKIP_FOR_KEYBINDS,0,,,,,,,,,,,,,,,
clinkz,10,special_bonus_unique_clinkz_1,,,,,,,,,,,,,,,,,
clinkz,11,special_bonus_unique_clinkz_10,,,,,,,,,,,,,,,,,
clinkz,12,special_bonus_attack_range_50,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
clinkz,13,special_bonus_unique_clinkz_9,,,,,,,,,,,,,,,,,
clinkz,14,special_bonus_unique_clinkz_7,,,,,,,,,,,,,,,,,
clinkz,15,special_bonus_unique_clinkz_8,,,,,,,,,,,,,,,,,
clinkz,16,special_bonus_unique_clinkz_4,,,,,,,,,,,,,,,,,
clinkz,17,special_bonus_unique_clinkz_3,,,,,,,,,,,,,,,,,
crystal_maiden,1,crystal_maiden_crystal_nova,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
crystal_maiden,2,crystal_maiden_frostbite,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
crystal_maiden,3,crystal_maiden_brilliance_aura,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
crystal_maiden,4,crystal_maiden_crystal_clone,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_DONT_RESUME_MOVEMENT|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0,,1,,,,,,,,,,,,,
crystal_maiden,5,crystal_maiden_glacial_guard,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
crystal_maiden,6,crystal_maiden_freezing_field,DOTA_ABILITY_BEHAVIOR_CHANNELLED|DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_MAGICAL,,,1,channel_start,,,,1,1,1,1,,1,
crystal_maiden,7,crystal_maiden_freezing_field_stop,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
crystal_maiden,10,special_bonus_hp_200,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
crystal_maiden,11,special_bonus_intelligence_12,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
crystal_maiden,12,special_bonus_unique_crystal_maiden_frostbite_castrange,,,,,,,,,,,,,,,,,
crystal_maiden,13,special_bonus_unique_crystal_maiden_5,,,,,,,,,,,,,,,,,
crystal_maiden,14,special_bonus_unique_crystal_maiden_glacial_guard_mana_multiplier,,,,,,,,,,,,,,,,,
crystal_maiden,15,special_bonus_unique_crystal_maiden_3,,,,,,,,,,,,,,,,,
crystal_maiden,16,special_bonus_unique_crystal_maiden_1,,,,,,,,,,,,,,,,,
crystal_maiden,17,special_bonus_unique_crystal_maiden_2,,,,,,,,,,,,,,,,,
dark_seer,1,dark_seer_vacuum,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.4,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
dark_seer,2,dark_seer_ion_shell,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
dark_seer,3,dark_seer_surge,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.4,,,,,,,,,,,,,,,
dark_seer,4,dark_seer_normal_punch,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0,,,1,,,,,,,,,,,,
dark_seer,5,dark_seer_aggrandize,DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES|DOTA_ABILITY_BEHAVIOR_SKIP_FOR_KEYBINDS,0,DAMAGE_TYPE_NONE,,,,,,,,,,,,,,
dark_seer,6,dark_seer_wall_of_replica,DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_VECTOR_TARGETING,0.2,,,,,,,,,,,,,,,
dark_seer,10,special_bonus_unique_dark_seer_7,,,,,,,,,,,,,,,,,
dark_seer,11,special_bonus_unique_dark_seer_5,,,,,,,,,,,,,,,,,
dark_seer,12,special_bonus_unique_dark_seer_2,,,,,,,,,,,,,,,,,
dark_seer,13,special_bonus_unique_dark_seer_6,,,,,,,,,,,,,,,,,
dark_seer,14,special_bonus_unique_dark_seer_13,,,,,,,,,,,,,,,,,
dark_seer,15,special_bonus_unique_dark_seer,,,,,,,,,,,,,,,,,
dark_seer,16,special_bonus_unique_dark_seer_14,,,,,,,,,,,,,,,,,
dark_seer,17,special_bonus_unique_dark_seer_3,,,,,,,,,,,,,,,,,
dark_willow,1,dark_willow_bramble_maze,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.3 0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
dark_willow,2,dark_willow_shadow_realm,DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
dark_willow,3,dark_willow_cursed_crown,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,,,,1,hard_disable,,1,,1,1,1,1,,,
dark_willow,4,dark_willow_bedlam,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
dark_willow,5,dark_willow_pixie_dust,DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES|DOTA_ABILITY_BEHAVIOR_SKIP_FOR_KEYBINDS,0,DAMAGE_TYPE_NONE,,,,,,,,,,,,,,
dark_willow,6,dark_willow_terrorize,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_NORMAL_WHEN_STOLEN|DOTA_ABILITY_BEHAVIOR_POINT,1,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
dark_willow,10,special_bonus_unique_dark_willow_6,,,,,,,,,,,,,,,,,
dark_willow,11,special_bonus_intelligence_12,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
dark_willow,12,special_bonus_unique_dark_willow_4,,,,,,,,,,,,,,,,,
dark_willow,13,special_bonus_unique_dark_willow_7,,,,,,,,,,,,,,,,,
dark_willow,14,special_bonus_unique_dark_willow_1,,,,,,,,,,,,,,,,,
dark_willow,15,special_bonus_unique_dark_willow_3,,,,,,,,,,,,,,,,,
dark_willow,16,special_bonus_unique_dark_willow_bedlam_targets,,,,,,,,,,,,,,,,,
dark_willow,17,special_bonus_unique_dark_willow_2,,,,,,,,,,,,,,,,,
dawnbreaker,1,dawnbreaker_fire_wreath,DOTA_ABILITY_BEHAVIOR_CAN_SELF_CAST|DOTA_ABILITY_BEHAVIOR_DONT_RESUME_MOVEMENT|DOTA_ABILITY_BEHAVIOR_POINT,0.1,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
dawnbreaker,2,dawnbreaker_celestial_hammer,DOTA_ABILITY_BEHAVIOR_POINT,0.2,DAMAGE_TYPE_MAGICAL,,,1,gap_close,,1,,1,1,1,1,,,
dawnbreaker,3,dawnbreaker_luminosity,DOTA_ABILITY_BEHAVIOR_PASSIVE,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
dawnbreaker,4,dawnbreaker_converge,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_MOVEMENT|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,0,,,,,,,,,,,,,,,
dawnbreaker,5,dawnbreaker_break_of_dawn,DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0,,,,,,,,,,,,,,,
dawnbreaker,6,dawnbreaker_solar_guardian,DOTA_ABILITY_BEHAVIOR_CHANNELLED|DOTA_ABILITY_BEHAVIOR_POINT,0.1 0.1 0.1 0.1,DAMAGE_TYPE_MAGICAL,,,1,channel_start,,,,,,,,,,
dawnbreaker,7,dawnbreaker_land,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_PSEUDO_QUEUE|DOTA_ABILITY_BEHAVIOR_IGNORE_SILENCE|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_UNRESTRICTED,0,,,,,,,,,,,,,,,
dawnbreaker,10,special_bonus_unique_dawnbreaker_luminosity_crit,,,,,,,,,,,,,,,,,
dawnbreaker,11,special_bonus_unique_dawnbreaker_celestial_hammer_targets_allies,,,,,,,,,,,,,,,,,
dawnbreaker,12,special_bonus_unique_dawnbreaker_celestial_hammer_damage,,,,,,,,,,,,,,,,,
dawnbreaker,13,special_bonus_unique_dawnbreaker_solar_guardian_cooldown,,,,,,,,,,,,,,,,,
dawnbreaker,14,special_bonus_unique_dawnbreaker_solar_guardian_radius,,,,,,,,,,,,,,,,,
dawnbreaker,15,special_bonus_unique_dawnbreaker_luminosity_attack_count,,,,,,,,,,,,,,,,,
dawnbreaker,16,special_bonus_unique_dawnbreaker_fire_wreath_cooldown,,,,,,,,,,,,,,,,,
dawnbreaker,17,special_bonus_unique_dawnbreaker_celestial_hammer_cast_range,,,,,,,,,,,,,,,,,
dazzle,1,dazzle_poison_touch,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3 0.3,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
dazzle,2,dazzle_shallow_grave,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,,,,,,,,,,,,,,,
dazzle,3,dazzle_shadow_wave,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3 0.3,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
dazzle,4,dazzle_innate_weave,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
dazzle,6,dazzle_nothl_projection,DOTA_ABILITY_BEHAVIOR_POINT,0.2,,,,,,,,,,,,,,,
dazzle,7,dazzle_nothl_projection_end,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
dazzle,10,special_bonus_unique_dazzle_poison_touch_attack_range_bonus,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
dazzle,11,special_bonus_mp_regen_175,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
dazzle,12,special_bonus_unique_dazzle_2,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
dazzle,13,special_bonus_unique_dazzle_nothl_projection_duration,,,,,,,,,,,,,,,,,
dazzle,14,special_bonus_unique_dazzle_shallow_grave_cooldown,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
dazzle,15,special_bonus_unique_dazzle_3,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
dazzle,16,special_bonus_unique_dazzle_1,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
dazzle,17,special_bonus_unique_dazzle_4,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
death_prophet,1,death_prophet_carrion_swarm,DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
death_prophet,2,death_prophet_silence,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.2,,,,1,hard_disable,,1,,1,,1,1,,,
death_prophet,3,death_prophet_spirit_siphon,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.1,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
death_prophet,4,death_prophet_witchcraft,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SKIP_FOR_KEYBINDS,0,,,,,,,,,,,,,,,
death_prophet,6,death_prophet_exorcism,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.5 0.5 0.5,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
death_prophet,10,special_bonus_unique_death_prophet_silence_aoe,,,,,,,,,,,,,,,,,
death_prophet,11,special_bonus_hp_200,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
death_prophet,12,special_bonus_attack_speed_50,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
death_prophet,13,special_bonus_unique_death_prophet_2,,,,,,,,,,,,,,,,,
death_prophet,14,special_bonus_unique_death_prophet,,,,,,,,,,,,,,,,,
death_prophet,15,special_bonus_unique_death_prophet_3,,,,,,,,,,,,,,,,,
death_prophet,16,special_bonus_unique_death_prophet_5,,,,,,,,,,,,,,,,,
death_prophet,17,special_bonus_unique_death_prophet_exorcism_duration_on_kill,,,,,,,,,,,,,,,,,
disruptor,1,disruptor_thunder_strike,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.05 0.05 0.05 0.05,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
disruptor,2,disruptor_glimpse,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.05 0.05 0.05 0.05,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
disruptor,3,disruptor_kinetic_field,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT,0.05,,,,,,,1,,1,1,1,1,,,
disruptor,4,disruptor_kinetic_fence,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_VECTOR_TARGETING,0.05,,1,,,,,,,,,,,,,
